Row 1568: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5580.06.26
Row 1569: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5581.06.26
Row 1570: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5582.06.26
Row 1571: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5583.06.26
Row 1572: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5584.06.26
Row 1573: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5585.06.26
Row 1574: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5586.06.26
Row 1575: Đầu vào: 2026-06-09 00:00:00, Ép TL: nan, Pipe: 5587.06.26
Row 1576: Đầu vào: 2026-06-09 00:00:00, Ép TL: nan, Pipe: 5588.06.26
Row 1577: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5589.06.26
Row 1578: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5590.06.26
Row 1579: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5591.06.26
Row 1580: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5592.06.26
Row 1581: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5593.06.26
Row 1582: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5594.06.26
Row 1583: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5595.06.26
Row 1584: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5596.06.26
Row 1585: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5597.06.26
Row 1586: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5598.06.26
Row 1587: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5599.06.26
Row 1588: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5600.06.26
Row 1589: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5601.06.26
Row 1590: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5602.06.26
Row 1591: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5603.06.26
Row 1592: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5604.06.26
Row 1593: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5605.06.26
Row 1594: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5606.06.26
Row 1595: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5607.06.26
Row 1596: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5608.06.26
Row 1597: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5609.06.26
Row 1598: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5610.06.26
Row 1599: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5611.06.26
Row 1600: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5612.06.26
Row 1601: Đầu vào: 2026-06-09 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5613.06.26
Row 1602: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-11 00:00:00, Pipe: 5614.06.26
Row 1603: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5615.06.26
Row 1604: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5616.06.26
Row 1605: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5617.06.26
Row 1606: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5618.06.26
Row 1607: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5619.06.26
Row 1608: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5620.06.26
Row 1609: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5621.06.26
Row 1610: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5622.06.26
Row 1611: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5623.06.26
Row 1612: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5624.06.26
Row 1613: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5625.06.26
Row 1614: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5626.06.26
Row 1615: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5627.06.26
Row 1616: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5628.06.26
Row 1617: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5629.06.26
Row 1618: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5630.06.26
Row 1619: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5631.06.26
Row 1620: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5632.06.26
Row 1621: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5633.06.26
Row 1622: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5634.06.26
Row 1623: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5635.06.26
Row 1624: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5636.06.26
Row 1625: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5637.06.26
Row 1626: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5638.06.26
Row 1627: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5639.06.26
Row 1628: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5640.06.26
Row 1629: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5641.06.26
Row 1630: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5642.06.26
Row 1631: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5643.06.26
Row 1632: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5644.06.26
Row 1633: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5645.06.26
Row 1634: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5646.06.26
Row 1635: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5647.06.26
Row 1636: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5648.06.26
Row 1637: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5649.06.26
Row 1638: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5650.06.26
Row 1639: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5651.06.26
Row 1640: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5652.06.26
Row 1641: Đầu vào: 2026-06-10 00:00:00, Ép TL: 2026-06-12 00:00:00, Pipe: 5653.06.26
Row 1642: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5654.06.26
Row 1643: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5655.06.26
Row 1644: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5656.06.26
Row 1645: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5657.06.26
Row 1646: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5658.06.26
Row 1647: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5659.06.26
Row 1648: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5660.06.26
Row 1649: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5661.06.26
Row 1650: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5662.06.26
Row 1651: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5663.06.26
Row 1652: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5664.06.26
Row 1653: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5665.06.26
Row 1654: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5666.06.26
Row 1655: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5667.06.26
Row 1656: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5668.06.26
Row 1657: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5669.06.26
Row 1658: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5670.06.26
Row 1659: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5671.06.26
Row 1660: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5672.06.26
Row 1661: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5673.06.26
Row 1662: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5674.06.26
Row 1663: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5675.06.26
Row 1664: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5676.06.26
Row 1665: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5677.06.26
Row 1666: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5678.06.26
Row 1667: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5679.06.26
Row 1668: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5680.06.26
Row 1669: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5681.06.26
Row 1670: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5682.06.26
Row 1671: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5683.06.26
Row 1672: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5684.06.26
Row 1673: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5685.06.26
Row 1674: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5686.06.26
Row 1675: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5687.06.26
Row 1676: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5688.06.26
Row 1677: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5689.06.26
Row 1678: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5690.06.26
Row 1679: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5691.06.26
Row 1680: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5692.06.26
Row 1681: Đầu vào: 2026-06-11 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5693.06.26
Row 1682: Đầu vào: nan, Ép TL: nan, Pipe: TR1_1106.06.26
Row 1683: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5694.06.26
Row 1684: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5695.06.26
Row 1685: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5696.06.26
Row 1686: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5697.06.26
Row 1687: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5698.06.26
Row 1688: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5699.06.26
Row 1689: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5700.06.26
Row 1690: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5701.06.26
Row 1691: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5702.06.26
Row 1692: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5703.06.26
Row 1693: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5704.06.26
Row 1694: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5705.06.26
Row 1695: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5706.06.26
Row 1696: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5707.06.26
Row 1697: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5708.06.26
Row 1698: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5709.06.26
Row 1699: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5710.06.26
Row 1700: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5711.06.26
Row 1701: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5712.06.26
Row 1702: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5713.06.26
Row 1703: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5714.06.26
Row 1704: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5715.06.26
Row 1705: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5716.06.26
Row 1706: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5717.06.26
Row 1707: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5718.06.26
Row 1708: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5719.06.26
Row 1709: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5720.06.26
Row 1710: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5721.06.26
Row 1711: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5722.06.26
Row 1712: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5723.06.26
Row 1713: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5724.06.26
Row 1714: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5725.06.26
Row 1715: Đầu vào: 2026-06-12 00:00:00, Ép TL: 2026-06-13 00:00:00, Pipe: 5726.06.26
Row 1716: Đầu vào: 2026-06-12 00:00:00, Ép TL: nan, Pipe: 5727.06.26
Row 1717: Đầu vào: 2026-06-12 00:00:00, Ép TL: nan, Pipe: 5728.06.26
Row 1784: Đầu vào: 2026-06-13 00:00:00, Ép TL: nan, Pipe: 5795.06.26
Row 1785: Đầu vào: 2026-06-13 00:00:00, Ép TL: nan, Pipe: 5796.06.26
Row 1786: Đầu vào: 2026-06-13 00:00:00, Ép TL: nan, Pipe: 5797.06.26
Row 1787: Đầu vào: 2026-06-13 00:00:00, Ép TL: nan, Pipe: 5798.06.26
Row 1788: Đầu vào: 2026-06-13 00:00:00, Ép TL: nan, Pipe: 5799.06.26
Row 1789: Đầu vào: 2026-06-13 00:00:00, Ép TL: nan, Pipe: 5800.06.26
Row 1790: Đầu vào: 2026-06-13 00:00:00, Ép TL: nan, Pipe: 5801.06.26
Row 1791: Đầu vào: 2026-06-13 00:00:00, Ép TL: nan, Pipe: 5802.06.26
Row 1792: Đầu vào: 2026-06-13 00:00:00, Ép TL: nan, Pipe: 5803.06.26
Row 1793: Đầu vào: 2026-06-13 00:00:00, Ép TL: nan, Pipe: 5804.06.26
Row 1794: Đầu vào: 2026-06-13 00:00:00, Ép TL: nan, Pipe: 5805.06.26
Row 1795: Đầu vào: 2026-06-13 00:00:00, Ép TL: nan, Pipe: 5806.06.26
Row 1796: Đầu vào: 2026-06-13 00:00:00, Ép TL: nan, Pipe: 5807.06.26
Row 1797: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5808.06.26
Row 1798: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5809.06.26
Row 1799: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5810.06.26
Row 1800: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5811.06.26
Row 1801: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5812.06.26
Row 1802: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5813.06.26
Row 1803: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5814.06.26
Row 1804: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5815.06.26
Row 1805: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5816.06.26
Row 1806: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5817.06.26
Row 1807: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5818.06.26
Row 1808: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5819.06.26
Row 1809: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5820.06.26
Row 1810: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5821.06.26
Row 1811: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5822.06.26
Row 1812: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5823.06.26
Row 1813: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5824.06.26
Row 1814: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5825.06.26
Row 1815: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5826.06.26
Row 1816: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5827.06.26
Row 1817: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5828.06.26
Row 1818: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5829.06.26
Row 1819: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5830.06.26
Row 1820: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5831.06.26
Row 1821: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5832.06.26
Row 1822: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5833.06.26
Row 1823: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5834.06.26
Row 1824: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5835.06.26
Row 1825: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5836.06.26
Row 1826: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5837.06.26
Row 1827: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5838.06.26
Row 1828: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5839.06.26
Row 1829: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5840.06.26
Row 1830: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5841.06.26
Row 1831: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5842.06.26
Row 1832: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5843.06.26
Row 1833: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5844.06.26
Row 1834: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5845.06.26
Row 1835: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5846.06.26
Row 1836: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5847.06.26
Row 1837: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5848.06.26
Row 1838: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5849.06.26
Row 1839: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5850.06.26
Row 1840: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5851.06.26
Row 1841: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5852.06.26
Row 1842: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5853.06.26
Row 1843: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5854.06.26
Row 1844: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5855.06.26
Row 1845: Đầu vào: 2026-06-15 00:00:00, Ép TL: nan, Pipe: 5856.06.26
Row 1846: Đầu vào: nan, Ép TL: nan, Pipe: 5379.06.26
